review_id,review_date,product_id,source,rating,review_text,sentiment_label,primary_aspect,verified_purchase,helpful_votes
RV01092,2024-04-23,P003,Support Follow-up,4,"I have used the FitTrack Neo for several weeks. Great battery, simple setup, and helpful service.",positive,battery,1,7
RV01093,2024-07-16,P001,Support Follow-up,2,The PulseBottle Pro costs too much for this level of price. I requested a return.,negative,price,1,4
RV01094,2024-01-09,P002,Support Follow-up,5,Very happy with the SonicWave Lite. The comfort exceeded my expectations and the price feels fair.,positive,comfort,0,9
RV01095,2024-04-09,P002,Marketplace,4,Excellent purchase. The SonicWave Lite has strong comfort and arrived in perfect condition.,positive,comfort,1,8
RV01096,2024-05-22,P001,Retail Survey,5,Very happy with the PulseBottle Pro. The build quality exceeded my expectations and the price feels fair.,positive,build quality,1,0
RV01097,2025-12-02,P003,MarketPulse Store,4,The FitTrack Neo feels reliable and the price is excellent. Delivery was quick and I would recommend it.,positive,price,1,2
RV01098,2024-08-04,P001,MarketPulse Store,2,"Bad experience. The PulseBottle Pro has weak lid seal, confusing setup, and unhelpful service.",negative,lid seal,1,5
RV01099,2025-06-28,P001,Marketplace,5,The PulseBottle Pro feels reliable and the temperature retention is excellent. Delivery was quick and I would recommend it.,positive,temperature retention,1,8
RV01100,2025-03-14,P003,Marketplace,5,The FitTrack Neo feels reliable and the price is excellent. Delivery was quick and I would recommend it.,positive,price,1,0
RV01101,2025-10-04,P002,Support Follow-up,5,"I have used the SonicWave Lite for several weeks. Great price, simple setup, and helpful service.",positive,price,1,7
RV01102,2024-03-11,P002,MarketPulse Store,4,The SonicWave Lite feels reliable and the comfort is excellent. Delivery was quick and I would recommend it.,positive,comfort,1,7
RV01103,2025-03-05,P001,MarketPulse Store,1,Not satisfied with the PulseBottle Pro. The build quality failed within a few days and delivery was delayed.,negative,build quality,1,0
RV01104,2025-09-10,P002,Marketplace,3,The SonicWave Lite is acceptable. The comfort is average and delivery took the expected time.,neutral,comfort,1,3
RV01105,2024-05-02,P004,Retail Survey,3,The AeroRun Flex is acceptable. The sole quality is average and delivery took the expected time.,neutral,sole quality,1,6
RV01106,2025-03-31,P001,Support Follow-up,4,Very happy with the PulseBottle Pro. The price exceeded my expectations and the price feels fair.,positive,price,1,0
RV01107,2024-09-24,P004,Support Follow-up,4,Excellent purchase. The AeroRun Flex has strong sole quality and arrived in perfect condition.,positive,sole quality,1,11
RV01108,2025-02-25,P001,MarketPulse Store,4,Very happy with the PulseBottle Pro. The build quality exceeded my expectations and the price feels fair.,positive,build quality,1,12
RV01109,2025-10-27,P004,Support Follow-up,1,"Bad experience. The AeroRun Flex has weak sole quality, confusing setup, and unhelpful service.",negative,sole quality,1,8
RV01110,2024-08-02,P002,Support Follow-up,2,The SonicWave Lite costs too much for this level of comfort. I requested a return.,negative,comfort,1,10
RV01111,2025-08-13,P001,Support Follow-up,5,Excellent purchase. The PulseBottle Pro has strong temperature retention and arrived in perfect condition.,positive,temperature retention,1,13
RV01112,2025-08-21,P004,Marketplace,2,The AeroRun Flex costs too much for this level of comfort. I requested a return.,negative,comfort,1,10
RV01113,2024-08-25,P004,Marketplace,4,The AeroRun Flex feels reliable and the comfort is excellent. Delivery was quick and I would recommend it.,positive,comfort,1,0
RV01114,2025-09-05,P004,MarketPulse Store,5,Very happy with the AeroRun Flex. The comfort exceeded my expectations and the price feels fair.,positive,comfort,0,3
RV01115,2025-12-26,P002,Marketplace,3,The SonicWave Lite is acceptable. The comfort is average and delivery took the expected time.,neutral,comfort,1,3
RV01116,2024-07-10,P003,Marketplace,5,Excellent purchase. The FitTrack Neo has strong battery and arrived in perfect condition.,positive,battery,0,10
RV01117,2024-08-03,P002,Retail Survey,4,"I have used the SonicWave Lite for several weeks. Great battery, simple setup, and helpful service.",positive,battery,1,5
RV01118,2025-08-12,P002,Marketplace,5,The SonicWave Lite feels reliable and the comfort is excellent. Delivery was quick and I would recommend it.,positive,comfort,1,11
RV01119,2024-12-26,P002,MarketPulse Store,4,"I have used the SonicWave Lite for several weeks. Great comfort, simple setup, and helpful service.",positive,comfort,1,6
RV01120,2025-09-21,P004,Retail Survey,4,"I have used the AeroRun Flex for several weeks. Great price, simple setup, and helpful service.",positive,price,1,8
RV01121,2025-09-20,P002,MarketPulse Store,3,"I received the SonicWave Lite. It works as described, although the battery is neither great nor poor.",neutral,battery,1,15
RV01122,2024-08-05,P003,Retail Survey,5,Very happy with the FitTrack Neo. The battery exceeded my expectations and the price feels fair.,positive,battery,1,15
RV01123,2024-05-02,P001,MarketPulse Store,2,"Bad experience. The PulseBottle Pro has weak temperature retention, confusing setup, and unhelpful service.",negative,temperature retention,1,6
RV01124,2024-05-10,P001,MarketPulse Store,1,The PulseBottle Pro disappointed me. The price is poor and support took too long to respond.,negative,price,1,2
RV01125,2024-06-21,P004,Marketplace,1,"Bad experience. The AeroRun Flex has weak fit, confusing setup, and unhelpful service.",negative,fit,1,12
RV01126,2024-02-29,P003,Retail Survey,1,"Bad experience. The FitTrack Neo has weak display, confusing setup, and unhelpful service.",negative,display,1,6
RV01127,2025-03-03,P001,Retail Survey,3,An ordinary experience with the PulseBottle Pro. The build quality is okay for the price.,neutral,build quality,1,7
RV01128,2024-12-04,P003,Retail Survey,4,Very happy with the FitTrack Neo. The fitness tracking exceeded my expectations and the price feels fair.,positive,fitness tracking,1,11
RV01129,2025-08-08,P004,MarketPulse Store,4,"I have used the AeroRun Flex for several weeks. Great sole quality, simple setup, and helpful service.",positive,sole quality,1,0
RV01130,2025-09-30,P001,Support Follow-up,4,Very happy with the PulseBottle Pro. The lid seal exceeded my expectations and the price feels fair.,positive,lid seal,1,4
RV01131,2025-11-12,P004,Support Follow-up,4,Excellent purchase. The AeroRun Flex has strong price and arrived in perfect condition.,positive,price,1,0
RV01132,2025-06-28,P001,MarketPulse Store,3,An ordinary experience with the PulseBottle Pro. The price is okay for the price.,neutral,price,1,10
RV01133,2025-06-05,P002,MarketPulse Store,3,"I received the SonicWave Lite. It works as described, although the sound quality is neither great nor poor.",neutral,sound quality,1,15
RV01134,2024-02-02,P004,MarketPulse Store,3,"I received the AeroRun Flex. It works as described, although the price is neither great nor poor.",neutral,price,1,5
RV01135,2024-09-17,P002,Retail Survey,3,The SonicWave Lite is fine for regular use. The comfort matches the listed specifications.,neutral,comfort,1,4
RV01136,2024-01-23,P004,Retail Survey,5,"I have used the AeroRun Flex for several weeks. Great comfort, simple setup, and helpful service.",positive,comfort,1,8
RV01137,2024-12-13,P001,Marketplace,3,"I received the PulseBottle Pro. It works as described, although the temperature retention is neither great nor poor.",neutral,temperature retention,1,11
RV01138,2024-05-07,P001,Marketplace,4,Very happy with the PulseBottle Pro. The price exceeded my expectations and the price feels fair.,positive,price,1,6
RV01139,2024-04-16,P001,Marketplace,3,"I received the PulseBottle Pro. It works as described, although the build quality is neither great nor poor.",neutral,build quality,1,13
RV01140,2024-05-08,P003,Support Follow-up,4,Very happy with the FitTrack Neo. The price exceeded my expectations and the price feels fair.,positive,price,1,7
RV01141,2024-10-05,P004,Marketplace,3,An ordinary experience with the AeroRun Flex. The sole quality is okay for the price.,neutral,sole quality,1,8
RV01142,2024-02-13,P002,Support Follow-up,3,An ordinary experience with the SonicWave Lite. The battery is okay for the price.,neutral,battery,0,15
RV01143,2024-02-04,P003,Retail Survey,5,Very happy with the FitTrack Neo. The price exceeded my expectations and the price feels fair.,positive,price,1,0
RV01144,2024-11-25,P001,Retail Survey,4,"I have used the PulseBottle Pro for several weeks. Great build quality, simple setup, and helpful service.",positive,build quality,1,0
RV01145,2025-06-01,P004,Marketplace,3,The AeroRun Flex is acceptable. The sole quality is average and delivery took the expected time.,neutral,sole quality,1,9
RV01146,2025-01-15,P004,MarketPulse Store,4,Excellent purchase. The AeroRun Flex has strong price and arrived in perfect condition.,positive,price,1,1
RV01147,2024-10-15,P003,Marketplace,5,Excellent purchase. The FitTrack Neo has strong price and arrived in perfect condition.,positive,price,1,0
RV01148,2025-01-21,P004,Retail Survey,3,The AeroRun Flex is acceptable. The fit is average and delivery took the expected time.,neutral,fit,1,9
RV01149,2024-04-01,P003,MarketPulse Store,5,Excellent purchase. The FitTrack Neo has strong display and arrived in perfect condition.,positive,display,1,0
RV01150,2024-07-17,P003,Retail Survey,1,"Bad experience. The FitTrack Neo has weak fitness tracking, confusing setup, and unhelpful service.",negative,fitness tracking,1,16
RV01151,2024-07-04,P001,MarketPulse Store,4,Excellent purchase. The PulseBottle Pro has strong build quality and arrived in perfect condition.,positive,build quality,1,15
RV01152,2024-07-18,P004,Retail Survey,2,Not satisfied with the AeroRun Flex. The sole quality failed within a few days and delivery was delayed.,negative,sole quality,1,6
RV01153,2025-11-20,P001,Marketplace,2,The PulseBottle Pro disappointed me. The temperature retention is poor and support took too long to respond.,negative,temperature retention,1,10
RV01154,2025-12-21,P001,MarketPulse Store,1,The PulseBottle Pro disappointed me. The price is poor and support took too long to respond.,negative,price,1,8
RV01155,2025-05-24,P003,Marketplace,1,The FitTrack Neo costs too much for this level of fitness tracking. I requested a return.,negative,fitness tracking,0,7
RV01156,2025-12-05,P003,Marketplace,5,Very happy with the FitTrack Neo. The battery exceeded my expectations and the price feels fair.,positive,battery,1,4
RV01157,2025-10-28,P001,Retail Survey,4,Very happy with the PulseBottle Pro. The temperature retention exceeded my expectations and the price feels fair.,positive,temperature retention,1,12
RV01158,2024-06-26,P003,Marketplace,5,Excellent purchase. The FitTrack Neo has strong price and arrived in perfect condition.,positive,price,1,4
RV01159,2024-12-15,P001,Support Follow-up,5,The PulseBottle Pro feels reliable and the lid seal is excellent. Delivery was quick and I would recommend it.,positive,lid seal,1,21
RV01160,2025-08-01,P003,Support Follow-up,4,Very happy with the FitTrack Neo. The price exceeded my expectations and the price feels fair.,positive,price,1,10
RV01161,2024-07-23,P003,MarketPulse Store,4,"I have used the FitTrack Neo for several weeks. Great price, simple setup, and helpful service.",positive,price,1,12
RV01162,2025-06-02,P001,MarketPulse Store,4,Excellent purchase. The PulseBottle Pro has strong price and arrived in perfect condition.,positive,price,1,0
RV01163,2024-09-07,P004,Marketplace,4,The AeroRun Flex feels reliable and the comfort is excellent. Delivery was quick and I would recommend it.,positive,comfort,0,22
RV01164,2024-12-14,P002,Support Follow-up,1,Not satisfied with the SonicWave Lite. The battery failed within a few days and delivery was delayed.,negative,battery,1,3
RV01165,2025-02-05,P001,Support Follow-up,1,"Bad experience. The PulseBottle Pro has weak build quality, confusing setup, and unhelpful service.",negative,build quality,0,2
RV01166,2025-10-04,P002,MarketPulse Store,4,"I have used the SonicWave Lite for several weeks. Great comfort, simple setup, and helpful service.",positive,comfort,1,0
RV01167,2024-04-14,P001,Marketplace,5,"I have used the PulseBottle Pro for several weeks. Great temperature retention, simple setup, and helpful service.",positive,temperature retention,0,3
RV01168,2024-10-09,P002,MarketPulse Store,1,"Bad experience. The SonicWave Lite has weak sound quality, confusing setup, and unhelpful service.",negative,sound quality,1,8
RV01169,2024-11-26,P004,Support Follow-up,2,The AeroRun Flex costs too much for this level of price. I requested a return.,negative,price,1,6
RV01170,2024-03-18,P004,Marketplace,5,Very happy with the AeroRun Flex. The sole quality exceeded my expectations and the price feels fair.,positive,sole quality,1,6
